question_id,question,options,answer,answer_index,cot_content,category,src
11842,Find a recursion equation satisfying y [n] where y [n] is the sum of the squares of all integers from 0 to n.,"['y [n-1] = y [n] + n^2; n \\geq 1 where y [0] = 0'
 'y [n] = (n(n+1)(2n+1))/6; n \\geq 0'
 'y [n-1] = y [n] * n^2; n \\geq 1 where y [0] = 0'
 'y [n-1] = y [n] / n^2; n \\geq 1 where y [0] = 0'
 'y [n+1] = 2y [n] + (n+1)^2; n \\geq 0 where y [0] = 0'
 'y [n-1] = y [n] - n^2; n \\geq 1 where y [0] = 0'
 'y [n] = y [n-1] + 2n - 1; n \\geq 1 where y [0] = 0'
 'y [n+1] = y [n] - (n+1)^2; n \\geq 0 where y [0] = 0']",F,5,,engineering,stemez-ElectricCircuits
12053,"A piston-cylinder device has an initial contained volume of 0.1 ft^3 and contains steam at an initial state of 160 psia, 500°F. The steam is then expanded to 20 psia, and as a result of this process 0.50 Btu of heat is transferred to the system. Assuming atmospheric conditions to be 14.7 psia, 80°F calculate (a) the actual useful work done by the system, and (b) the change in availability during the process.","['-1.00 Btu, 3.00 Btu' '-2.00 Btu, 1.50 Btu' '0.50 Btu, -3.00 Btu'
 '-1.50 Btu, -1.00 Btu' '- 1.82 Btu, - 2.34 Btu' '- 0.82 Btu, - 2.34 Btu'
 '- 0.82 Btu, 2.34 Btu' '0.82 Btu, 2.34 Btu' '1.82 Btu, -0.50 Btu'
 '1.00 Btu, 0.50 Btu']",F,5,,engineering,stemez-Thermodynamics
11927,A dc motor requires 10 kilowatts to enable it to supply its full capacity of 10 horsepower to its pulley. What is its full-load efficiency ?,['74.6%' '65%' '50%' '85%' '92%' '60%' '80%' '70%' '90%' '78.2%'],A,0,,engineering,stemez-ElectricalMachines
11950,"Air at 170°F is transported through a rectangular duct 3 in. high and 6 in. wide. The duct is 18 ft. long, and the walls are maintained at a temperature of 65°F. As-suming an air flow of 25 lbm/hr, determine the bulk mean temperature of the air as it leaves the duct.","['110°F' '125°F' '133°F' '128°F' '115°F' '135°F' '140°F' '120°F' '145°F'
 '150°F']",D,3,,engineering,stemez-TransportPhenomena
12110,"Given that the joint density function of the random variables X, Y and Z is f(x, y, z) = e-(x+y+z)when 0 < x < \infty, 0 < y < \infty, 0 < z < \infty, find the cumulative distribution function F(x, y, z) of X,Y, and Z.","['1 - e^-(x+y+z) for x, y, z > 0' 'e^-(x*y*z) for x, y, z > 0'
 '(1 - e^-x) / (1 - e^-y) / (1 - e^-z) for x, y, z > 0'
 '(1 - e^-x) (1 - e^-y) / (1 - e^-z) for x, y, z > 0'
 'e^-(1/x + 1/y + 1/z) for x, y, z > 0'
 '(1 - e^-x) (1 - e^-y) (1 - e^-z) for x, y, z > 0'
 '(e^-x - 1) (e^-y - 1) (e^-z - 1) for x, y, z > 0'
 '(1 - e^-2x) (1 - e^-2y) (1 - e^-2z) for x, y, z > 0'
 '(1 - e^-x) + (1 - e^-y) + (1 - e^-z) for x, y, z > 0'
 'e^-x * e^-y * e^-z for x, y, z > 0']",F,5,,engineering,stemez-ElectronicCommunications
12156,Find v(0^+) and (dv/dt)_(0)+ if V(s) = [(- 36s^2 - 24s + 2) / (12s^3 + 17s^2 + 6s)],"['v(0^+) = -4, (dv/dt)_(0)+ = 2.25' 'v(0^+) = -2, (dv/dt)_(0)+ = 3.25'
 'v(0^+) = -3, (dv/dt)_(0)+ = 4.25' 'v(0^+) = 0, (dv/dt)_(0)+ = 1.5'
 'v(0^+) = -3, (dv/dt)_(0)+ = 1.25' 'v(0^+) = -4, (dv/dt)_(0)+ = 3.25'
 'v(0^+) = -3, (dv/dt)_(0)+ = 0.75' 'v(0^+) = -5, (dv/dt)_(0)+ = 1.25'
 'v(0^+) = -3, (dv/dt)_(0)+ = 2.25' 'v(0^+) = -2, (dv/dt)_(0)+ = 2.25']",I,8,,engineering,stemez-ElectricCircuits
11363,"A cylinder piston arrangement compresses air at 70°F and 14.7 psia to 294 psia. The compression follows a reversible process defined by the relation PV^1.3 = C. (a) Calculate the work performed and the heat transferred in this case, (b) Also calculate the specific heat. In this case the specific heat is considered to be a constant. Q - W = \DeltaE = \DeltaU","['- 88,400 ft-lbm, - 26.7 Btu, - 0.0530 Btu/lb degree'
 '- 100,000 ft-lbm, - 32 Btu, - 0.0570 Btu/lb degree'
 '- 96,500 ft-lbm, - 30.5 Btu, - 0.0545 Btu/lb degree'
 '- 93,800 ft-lbm, - 29.1 Btu, - 0.0552 Btu/lb degree'
 '- 91,000 ft-lbm, - 27 Btu, - 0.0525 Btu/lb degree'
 '- 95,800 ft-lbm, - 30.1 Btu, - 0.0522 Btu/lb degree'
 '- 90,000 ft-lbm, - 25 Btu, - 0.0500 Btu/lb degree'
 '- 85,000 ft-lbm, - 24 Btu, - 0.0510 Btu/lb degree'
 '- 97,000 ft-lbm, - 31.5 Btu, - 0.0560 Btu/lb degree'
 '- 92,500 ft-lbm, - 28 Btu, - 0.0540 Btu/lb degree']",D,3,,engineering,stemez-Thermodynamics
11690,"A bariumtitantecapacitor is made by cutting a hollow BaTi0_3 (high dielectric,\epsilon_R= 5000) cylinder in half along a diameter and depositing silver electrodes on the two rectangular faces of one half. Find the capacitance between these faces. It is given that the inner and outer radii of the cylinder are 1 and 2 centimeters respectively with a length of 3 centimeters.","['150 × 10^-12F' '500 × 10^-12F' '100 × 10^-12F' '450 × 10^-12F'
 '700 × 10^-12F' '650 × 10^-12F' '550 × 10^-12F' '393 × 10^-12F'
 '200 × 10^-12F' '250 × 10^-12F']",H,7,,engineering,stemez-Electromagnetics
11863,A penny is to be tossed 3 times. What is the probability there will be 2 heads and 1 tail?,['3/4' '1/4' '1/3' '1/8' '1/16' '1/2' '7/8' '3/8' '2/3' '5/8'],H,7,,engineering,stemez-ElectronicCommunications
11327,"Suppose an antenna has a power input of 40\pi W and an efficiencyof 98 percent. Also, suppose that the radiation intensityhas been found to have a maximum value of 200 W/unit solid angle.Find the directivity and gain of the antenna.","['Directivity is 12.7 or 11.0 dB, Gain is 12 or 10.8 dB'
 'Directivity is 20.4 or 13.1 dB, Gain is 20 or 13.0 dB'
 'Directivity is 30.4 or 15.1 dB, Gain is 30 or 15.0 dB'
 'Directivity is 35.4 or 15.5 dB, Gain is 35 or 15.4 dB'
 'Directivity is 10.2 or 10.1 dB, Gain is 10 or 10.0 dB'
 'Directivity is 22.3 or 13.5 dB, Gain is 22 or 13.3 dB'
 'Directivity is 15.4 or 11.1 dB, Gain is 15 or 11.0 dB'
 'Directivity is 25.4 or 14.1 dB, Gain is 25 or 14.0 dB'
 'Directivity is 18.6 or 12.7 dB, Gain is 18 or 12.5 dB'
 'Directivity is 28.8 or 14.6 dB, Gain is 28 or 14.5 dB']",B,1,,engineering,stemez-Electromagnetics
11562,"For a short dipole antenna, evaluate the maximum effective apertureA_em.","['0.119 wavelength' '0.130 wavelength' '0.112 wavelength^2'
 '0.100 wavelength' '0.123 wavelength^2' '0.119 wavelength^2'
 '0.150 wavelength^2' '0.110 wavelength' '0.135 wavelength^2'
 '0.129 wavelength^2']",F,5,,engineering,stemez-ElectronicCommunications
11796,"For a steady, turbulent, constant property, two dimensional boundarylayer-type flow over a flat plate at zero angle of approach, the velocity profile is given by u = v(y/\delta)^1^/7(1) where v = free stream velocity \delta = boundary layer thickness andthe local skin friction coefficient is given by C_f= [\tau / {(1/2)\rhoV^2}] = 0.045(ѵ /\rhoV)^1/4(2) where \tau = local shear stress \rho = density of the flowing fluid ѵ = kinematic viscosity Determine the local boundary layer thickness \delta, as a functionof x, by substituting the given equations into the integralform of the momentum equation.","['\\(\\delta= \\frac{(0.37x)^2}{(Re_x)^{1/5}}\\)'
 '\\(\\delta= \\frac{(0.37x)}{(Re_x)^{1/3}}\\)'
 '\\delta= {(0.37x) / (Re_x)^1^/6}'
 '\\(\\delta= \\frac{(0.47x)}{(Re_x)^{1/5}}\\)'
 '\\(\\delta= \\frac{(0.37x)}{Re_x}\\)'
 '\\(\\delta= \\frac{(0.50x)}{(Re_x)^{1/5}}\\)'
 '\\delta= {(0.37x) / (Re_x)^1^/5}' '\\delta= {(0.37x) / (Re_x)^1^/4}'
 '\\(\\delta= \\frac{(0.30x)}{(Re_x)^{1/7}}\\)'
 '\\delta= {(0.72x) / (Re_x)^1^/5}']",G,6,,engineering,stemez-TransportPhenomena
11312,"(i) (a) A triplex lap-wound armature is used in a 14-pole machine with fourteen brush sets, each spanning three commutator bars. Calculate the number of paths in the armature. (b) Repeat (a) for a triplex wave-wound armature having two such brush sets and 14 poles. (ii) Calculate the generated emf in each of the above problems if the flux per pole is 4.2 × 10^6 lines, the generator speed is 60 rpm, and there are 420 coils on the armature, each coil having 20 turns.","['35 paths; 5 paths; 200 V; 1500 V' '50 paths; 3 paths; 245 V; 1750 V'
 '44 paths; 12 paths; 210 V; 1550 V' '38 paths; 10 paths; 225 V; 1650 V'
 '48 paths; 4 paths; 260 V; 1900 V' '42 paths; 6 paths; 235.2 V; 1646.4 V'
 '36 paths; 9 paths; 220 V; 1600 V' '34 paths; 11 paths; 230 V; 1625 V'
 '40 paths; 7 paths; 240 V; 1700 V' '45 paths; 8 paths; 250 V; 1800 V']",F,5,,engineering,stemez-ElectricalMachines
12079,Let F= kr^nr̂ Evaluate \int\int_sF\bullet n̂dsand \int\int_sF× n̂ds wheres is a sphere of radius a centered at the origin.,"['2\\pi k a^n+3, -1' '4\\pi k a^n+2, 0' '2\\pi k a^n+2, 0'
 '6\\pi k a^n+2, \\pi' '3\\pi k a^n+1, \\pi a^n' '4\\pi k a^n+3, 1'
 '4\\pi k a^n, 0' '4\\pi k a^n-1, 0' '2\\pi k a^n, 2\\pi a^n'
 '4\\pi k a^n+1, 0']",B,1,,engineering,stemez-Electromagnetics
11575,Two infinite parallel metal plates are charged with equal surface charge density of the same polarity. The electric field in the gap between the plates is,"['inversely proportional to the distance between the plates.'
 'quadruple the field produced by one plate.' 'zero.'
 'dependent on the thickness of the plates.'
 'dependent on coordinates of field points.'
 'proportional to the square of the distance between the plates.'
 'double the field produced by one plate.'
 'half the field produced by one plate.'
 'triple the field produced by one plate.'
 'same as that produced by one plate.']",C,2,,engineering,ori_mmlu-electrical_engineering
11310,"A 10kVA distribution transformer has a 240V secondary winding. The equivalent internal resistance of this transformer, referred to that winding, is 0.048\Omega. The core lossof this transformer is 75W. At whatkVAload will this transformeroperate at maximum efficiency?","['110% of rated load' '90% of rated load' '100% of rated load'
 '95% of rated load' '50% of rated load' '105% of rated load'
 '85% of rated load' '70% of rated load' '60% of rated load'
 '80% of rated load']",D,3,,engineering,stemez-ElectricalMachines
12103,"A mine hoist lifts a load of 8.0 tons from a depth of 700 ft. If the speed of the rope is 1500 fpm, attained in 10 sec, calculate the acceptable size of the wire rope to pull the hoist upward.","['the rope with 1.75 in diameter' 'the rope with 1.25 in diameter'
 'the rope with 3 in diameter' 'the rope with 2 in diameter'
 'the rope with 0.5 in diameter' 'the rope with 2.5 in diameter'
 'the rope with 1 in diameter' 'the rope with 1.5 in diameter'
 'the rope with 2.25 in diameter' 'the rope with 0.75 in diameter']",D,3,,engineering,stemez-MachineDesign
11974,"A certainsteel containing 0.7 weight-percent carbon is in equilibriumwith a methane-hydrogen gas mixture containing 99 percent hydrogen and 1 percent methane by volume at 1,173°K and 1 atm.Findthe activity of carbon in the steel andthe equilibrium volume percentages of a carbon monoxide-carbondioxide mixture at equilibrium with the steelat the same conditions. Use the following data to solve theproblem and assume all gases are ideal. Data For the reaction C(s, graphite)+2H_2(_g) \rightleftharpoons CH_4(g) \DeltaG^0 = - 21,600 + 26.2T cal For the reaction CO_2(_g) + C(s, graphite)\rightleftharpoons 2CO_(g_) \DeltaG^0 = 40,800 - 41.7T cal","['The activity of the carbon in the steel is 0.47. The gas contains 90.6% CO and 9.4% CO2 (by volume).'
 'The activity of the carbon in the steel is 0.65. The gas contains 88.6% CO and 11.4% CO2 (by volume).'
 'The activity of the carbon in the steel is 0.48. The gas contains 93.6% CO and 6.4% CO2 (by volume).'
 'The activity of the carbon in the steel is 0.60. The gas contains 96.6% CO and 3.4% CO2 (by volume).'
 'The activity of the carbon in the steel is 0.51. The gas contains 94.6% CO and 5.4% CO2 (by volume).'
 'The activity of the carbon in the steel is 0.75. The gas contains 85.6% CO and 14.4% CO2 (by volume).'
 'The activity of the carbon in the steel is 0.55. The gas contains 92.6% CO and 7.4% CO2 (by volume).'
 'The activity of the carbon in the steel is 0.58. The gas contains 89.6% CO and 10.4% CO2 (by volume).'
 'The activity of the carbon in the steel is 0.68. The gas contains 91.6% CO and 8.4% CO2 (by volume).'
 'The activity of the carbon in the steel is 0.42. The gas contains 97.6% CO and 2.4% CO2 (by volume).']",E,4,,engineering,stemez-Thermodynamics
11776,"At a frequency of 4000 kilocycles a parallel-wire transmission line has the following parameters: R = 0.025 ohm/m, L = 2 \muh/m, G = 0, C = 5.56 \mu\muf/m. The line is 100 meters long, terminated in a resistance of 300 ohms. Find the efficiency of transmission, defined as the ratio of the power delivered to the load to the power supplied to the input terminals.",['94.2%' '90%' '91.1%' '95%' '98%' '93.7%' '99.5%' '96.5%' '97.3%' '92%'],G,6,,engineering,stemez-Electromagnetics
11553,"Arotameter, used for measuring the volumetric flow rate, consistsof a tapered vertical tube 18 inches long. The internaldiameters of the top and bottom ends of the tube are 1.5and1.0 inches respectively. The floating cork has a 1.0 inch diameter, 0.65 in^3 volume, and a specific gravity of 4.74. If the volumetric flow rate is 1.80gpm, determine the heightof the cork from the bottom end of the tube. Take the coefficientof therotameteras 0.74.","['4.3 in' '3.9 in' '4.1 in' '5.2 in' '3.5 in' '4.5 in' '2.3 in' '2.8 in'
 '5.7 in' '6.0 in']",C,2,,engineering,stemez-TransportPhenomena
11420,"A coin is tossed 3 times. Find the probability that all 3 are heads, (a) if it is known that the first is heads, (b) if it is known that the first 2 are heads, (c) if it is known that 2 of them are heads.","['(a) 1/8, (b) 1, (c) 1/4' '(a) 1/8, (b) 1/2, (c) 3/8'
 '(a) 1/6, (b) 1/3, (c) 1/6' '(a) 1/4, (b) 1/2, (c) 1/4'
 '(a) 1/2, (b) 1, (c) 1/3' '(a) 1/2, (b) 1/4, (c) 1/8'
 '(a) 1/4, (b) 1, (c) 0' '(a) 1/2, (b) 1/2, (c) 1/2'
 '(a) 1/8, (b) 1/4, (c) 1/2' '(a) 1/3, (b) 1/6, (c) 1/3']",D,3,,engineering,stemez-ElectronicCommunications
11391,"A 500 kW, 600 V dc, 12 phase synchronous converter operates as a direct converter at a full efficiency of 92 per cent and a power factor of 0.93. Calculate: (a) The ac voltage between slip-rings (b) The dc output current (c) The ac current drawn from a 12-phase transformer-fed supply. POLYPHASE SYNCHRONOUS CONVERTER RELATIONS QUANTITY 1-PHASE, 3-PHASE, 6-PHASE, 12-PHASE, 2-RING 3-RING 6-RING 12-RING E_ac between rings 0.707Edc 0.612Edc 0.354Edc 0.182E_dc l_ac\textasteriskcentered in rings 1.414Idc 0.943Idc 0.472Idc 0.236I_dc \delta, electrical degrees between taps 180 120 60 30 Ttaps per pole pair 2 3 6 12 \textasteriskcenteredAt unity power factor 100 per cent efficiency. Table 1","['(a) 109 V, (b) 833.3 A, (c) 229.5 A' '(a) 180 V, (b) 850 A, (c) 234 A'
 '(a) 140 V, (b) 760 A, (c) 210 A' '(a) 120 V, (b) 800 A, (c) 220 A'
 '(a) 110 V, (b) 820 A, (c) 225 A' '(a) 200 V, (b) 900 A, (c) 250 A'
 '(a) 150 V, (b) 750 A, (c) 200 A' '(a) 160 V, (b) 890 A, (c) 245 A'
 '(a) 130 V, (b) 780 A, (c) 215 A' '(a) 96 V, (b) 870 A, (c) 240 A']",A,0,,engineering,stemez-ElectricalMachines
11292,"Calculate the entropy change for (a) H_2O (s, - 20°C, 1atm) \rightarrow H_2O (s, 0°C, 1atm) (b) H_2O (s, - 20°C, 1atm) \rightarrow H_2O (1, 20°C, 1atm) Assume C_p (H_2O, 1) = 18 cal deg^-1 mole^-1, C_p (H_2O, s) = 9 cal deg^-1 mole^-1 and\DeltaH_fusion= 1440 cal deg^-1 mole^-1, andalso that the heat capacities are independent of temperature.","['0.68eu/mole for (a) and 7.22eu for (b)'
 '1.27eu/mole for (a) and 7.22eu for (b)'
 '0.68eu/mole for (a) and 5.27eu for (b)'
 '1.27eu/mole for (a) and 5.27eu for (b)']",A,0,,engineering,stemez-Thermodynamics
11501,"Use the Laplace transform of f(t) = e^kt,(1) where k is a complex constant of the form k = Re{k} + i Im{k} with Re{k} the real part of k, Im{k} the imaginary part of k, and i \equiv \surd(- 1), to find the Laplace transforms of f(t) = cosh kt, sinh kt, cos kt, and sin kt.","['L{cosh kt} = [k / (s^2 - k^2)], L{sinh kt} = [s / (s^2 + k^2)], L{cos kt} = [k / (s^2 + k^2)], L{sin kt} = [s / (s^2 - k^2)]'
 'L{cosh kt} = [2s / (s^2 - k^2)], L{sinh kt} = [2k / (s^2 - k^2)], L{cos kt} = [2s / (s^2 + k^2)], L{sin kt} = [2k / (s^2 + k^2)]'
 'L{cosh kt} = [s / (s^2 + k^2)], L{sinh kt} = [k / (s^2 - k^2)], L{cos kt} = [s / (s^2 - k^2)], L{sin kt} = [k / (s^2 + k^2)]'
 'L{cosh kt} = [k / (s^2 + k^2)], L{sinh kt} = [s / (s^2 + k^2)], L{cos kt} = [k / (s^2 - k^2)], L{sin kt} = [s / (s^2 + k^2)]'
 'L{cosh kt} = [s / (s^2 - k^2)], L{sinh kt} = [2k / (s^2 + k^2)], L{cos kt} = [2s / (s^2 - k^2)], L{sin kt} = [s / (s^2 + 2k^2)]'
 'L{cosh kt} = [s / (s^2 + k^2)], L{sinh kt} = [k / (s^2 + k^2)], L{cos kt} = [s / (s^2 - k^2)], L{sin kt} = [k / (s^2 - k^2)]'
 'L{cosh kt} = [s / (s^2 + 2k^2)], L{sinh kt} = [k / (s^2 + 2k^2)], L{cos kt} = [s / (s^2 - 2k^2)], L{sin kt} = [k / (s^2 - 2k^2)]'
 'L{cosh kt} = [s / (s^2 - 2k^2)], L{sinh kt} = [k / (s^2 + 2k^2)], L{cos kt} = [s / (s^2 + 2k^2)], L{sin kt} = [k / (s^2 - 2k^2)]'
 'L{cosh kt} = [k / (s^2 + k^2)], L{sinh kt} = [s / (s^2 - k^2)], L{cos kt} = [s / (s^2 - k^2)], L{sin kt} = [k / (s^2 - k^2)]'
 'L{cosh kt} = [s / (s^2 - k^2)], L{sinh kt} = [k / (s^2 - k^2)], L{cos kt} = [s / (s^2 + k^2)], L{sin kt} = [k / (s^2 + k^2)]']",J,9,,engineering,stemez-ElectronicCommunications
12212,"A 125/250-volt three-wire system has a load on the positive side of 500 amp, on the negative side of 450 amp, the neutral current therefore being 50 amp. If each machine of the balancer set has an efficiency of 86 percent, calculate the current for each of these machines and for the main generator.","['I_g= 25 amp, I_m= 30 amp, I of main generator = 490 amp'
 'I_g= 15 amp, I_m= 20 amp, I of main generator = 465 amp'
 'I_g= 24 amp, I_m= 31 amp, I of main generator = 481 amp'
 'I_g= 20 amp, I_m= 25 amp, I of main generator = 480 amp'
 'I_g= 18 amp, I_m= 32 amp, I of main generator = 468 amp'
 'I_g= 19.5 amp, I_m= 30.5 amp, I of main generator = 469.5 amp'
 'I_g= 22.5 amp, I_m= 27.5 amp, I of main generator = 475 amp'
 'I_g= 23 amp, I_m= 26 amp, I of main generator = 476 amp'
 'I_g= 17 amp, I_m= 33 amp, I of main generator = 467 amp'
 'I_g= 21.26 amp, I_m= 28.74 amp, I of main generator = 478.74 amp']",J,9,,engineering,stemez-ElectricalMachines
11673,An aircraft is flying in level flight at a speed of 250 km/hr throughair at standard conditions. The lift coefficient at this speedis 0.4 and the drag coefficient is 0.0065. The mass of theaircraft is 850 kg. Calculate the effective lift area for the craft.,"['7.10m2' '7.03m2' '7.20 m²' '6.80m2' '8.00 m²' '5.50 m²' '6.30 m²'
 '6.60 m²' '6.95m2' '7.50 m²']",B,1,,engineering,stemez-FluidMechanics
12037,"Water is flowing through a 4 in. inside diameter, wrought iron pipe of 100 ft., at a mean velocity of 6 feet/sec. If the outlet of the pipe is 3 ft. higher than the inlet, determine the power required to obtain this flow rate.","['0.50 hp' '2.25 hp' '1.25 hp' '0.934 hp' '1.05 hp' '1.5 hp' '0.75 hp'
 '0.60 hp' '2.0 hp' '1.75 hp']",D,3,,engineering,stemez-TransportPhenomena
11655,"If six messages having probabilities (1 / 4), (1 / 4), (1 / 8), (1 / 8), (1 / 8) and (1 / 8) can be accommodated in a single communication system, determine the entropy.","['2.00 bits/message' '2.25 bits/message' '1.75 bits/message'
 '3.00 bits/message' '2.75 bits/message' '3.25 bits/message'
 '4.00 bits/message' '3.50 bits/message' '2.50 bits/message'
 '1.50 bits/message']",I,8,,engineering,stemez-ElectronicCommunications
12043,"A drop of water, spherical in shape (5mm diameter) is movingin air (T_\infty = 25°C) with a velocity of 8m/sec. Find the steady state temperature of the drop if the relative humidityis \gamma = 50%. Assume negligible radiation and heat lossdue to evaporation is equal to the heat gained by convection.","['0.8°C' '1.6°C' '3.0°C' '1.2°C' '2.0°C' '3.5°C' '0.5°C' '2.4°C' '2.8°C'
 '1.5°C']",D,3,,engineering,stemez-TransportPhenomena
